timestamp,zone,flow_rate_lpm,consumption_liters,duration_min,scenario,hour,day_of_week,is_weekend,calculated_consumption,consumption_difference,zone_id,model_prediction,anomaly_score,ml_status,severity
2026-08-24 08:30:00,New Seminar Hall,6.55,49.0,7.48,Normal,8,0,0,48.994,0.0060000000000002,10,1,0.1235740681302494,Normal,Normal
2026-07-07 10:10:00,Chemistry Lab,7.45,64.2,8.62,Normal,10,1,0,64.219,0.0189999999999912,5,1,0.12003497681467729,Normal,Normal
2026-08-16 13:20:00,New Seminar Hall,4.62,5.53,1.2,Normal,13,6,1,5.544,0.0139999999999993,10,1,0.08457804126128243,Normal,Normal
2026-07-02 10:00:00,Electronics Department,4.65,24.83,5.34,Normal,10,3,0,24.831,0.0010000000000012,6,1,0.16987925358324207,Normal,Normal
2026-07-15 19:50:00,HOD Department,3.82,23.41,6.13,Normal,19,2,0,23.4166,0.0065999999999988,7,1,0.15736403564593998,Normal,Normal
2026-08-11 17:00:00,Physics Lab,5.91,10.71,1.81,Normal,17,1,0,10.6971,0.0129000000000001,11,1,0.12898851527658634,Normal,Normal
2026-07-05 13:50:00,Mechanical Lab,15.3,235.4,15.39,Suspicious,13,6,1,235.467,0.0670000000000072,9,-1,-0.04017356259968796,Anomaly,Suspicious
2026-08-11 12:10:00,Physics Lab,4.83,37.88,7.84,Normal,12,1,0,37.8672,0.0128000000000056,11,1,0.15431591413710372,Normal,Normal
2026-07-15 01:50:00,AI Lab,4.87,23.93,4.91,Normal,1,2,0,23.9117,0.0182999999999999,0,1,0.13652143741397377,Normal,Normal
2026-07-09 14:00:00,AIML Department,3.68,13.97,3.8,Normal,14,3,0,13.984,0.0139999999999993,1,1,0.15665524684099436,Normal,Normal
2026-07-30 17:30:00,New Seminar Hall,6.44,10.81,1.68,Normal,17,3,0,10.8192,0.0091999999999998,10,1,0.1405275731406136,Normal,Normal
2026-07-04 10:30:00,Mechanical Lab,6.79,34.78,5.12,Normal,10,5,1,34.7648,0.0152000000000001,9,1,0.10432762748710306,Normal,Normal
2026-08-19 17:40:00,CSE Department,3.55,18.09,5.09,Normal,17,2,0,18.0695,0.0205000000000019,4,1,0.15527827514083692,Normal,Normal
2026-07-17 16:50:00,Mechanical Lab,4.73,19.65,4.16,Normal,16,4,0,19.676800000000004,0.026800000000005,9,1,0.151881895935024,Normal,Normal
2026-07-29 22:30:00,HOD Department,4.43,29.5,6.66,Normal,22,2,0,29.5038,0.0037999999999982,7,1,0.14819675502765767,Normal,Normal
2026-07-05 10:40:00,Mechanical Lab,18.35,575.91,31.39,Critical,10,6,1,576.0065000000001,0.0965000000001055,9,-1,-0.0907108897487302,Anomaly,Suspicious
2026-08-25 09:40:00,Physics Lab,3.83,4.99,1.3,Normal,9,1,0,4.979,0.0110000000000001,11,1,0.11949282173164616,Normal,Normal
2026-08-25 13:40:00,Electronics Department,5.05,30.49,6.04,Normal,13,1,0,30.502,0.0120000000000004,6,1,0.16430897693062146,Normal,Normal
2026-08-20 05:00:00,CSE Department,4.96,26.98,5.44,Normal,5,3,0,26.9824,0.0024000000000015,4,1,0.15580988033050863,Normal,Normal
2026-08-15 19:40:00,Physics Lab,3.01,22.52,7.47,Normal,19,5,1,22.4847,0.0353000000000029,11,1,0.10147367867918794,Normal,Normal
2026-07-31 05:40:00,BT Department,8.72,180.77,20.72,Suspicious,5,4,0,180.6784,0.0915999999999996,2,1,0.025221716044016684,Normal,Normal
2026-07-29 23:50:00,Electronics Department,3.98,32.06,8.05,Normal,23,2,0,32.039,0.0210000000000007,6,1,0.1203881676050485,Normal,Normal
2026-07-07 05:10:00,AIML Department,2.83,27.56,9.74,Normal,5,1,0,27.5642,0.0042000000000008,1,1,0.11739524564239284,Normal,Normal
2026-08-13 14:40:00,BT Department,4.99,42.68,8.56,Normal,14,3,0,42.714400000000005,0.034400000000005,2,1,0.1619745842424975,Normal,Normal
2026-07-05 16:00:00,Chemistry Lab,7.07,29.04,4.11,Normal,16,6,1,29.057700000000004,0.0177000000000049,5,1,0.0847096491681239,Normal,Normal
2026-07-28 11:20:00,AIML Department,3.54,30.53,8.63,Normal,11,1,0,30.550200000000004,0.0202000000000026,1,1,0.14712932239635368,Normal,Normal
2026-07-23 19:40:00,Mechanical Lab,6.1,15.51,2.54,Normal,19,3,0,15.494,0.016,9,1,0.15486107062372706,Normal,Normal
2026-07-17 02:40:00,Electronics Department,2.41,13.13,5.46,Normal,2,4,0,13.1586,0.028599999999999,6,1,0.09395471337706934,Normal,Normal
2026-08-12 20:30:00,CSE Department,3.86,9.18,2.38,Normal,20,2,0,9.1868,0.0068000000000001,4,1,0.1387016628197505,Normal,Normal
2026-07-27 09:30:00,CSE Department,5.37,6.26,1.17,Normal,9,0,0,6.2829,0.0228999999999999,4,1,0.10424341653479774,Normal,Normal
2026-07-06 14:00:00,IT Department,3.02,23.95,7.93,Normal,14,0,0,23.9486,0.0014000000000002,8,1,0.11567456738035553,Normal,Normal
2026-08-09 23:10:00,Chemistry Lab,2.89,6.7,2.32,Normal,23,6,1,6.7048,0.0047999999999994,5,1,0.03563381210122418,Normal,Normal
2026-07-11 14:40:00,Electronics Department,2.94,12.28,4.18,Normal,14,5,1,12.2892,0.0091999999999998,6,1,0.103978528088643,Normal,Normal
2026-07-27 12:30:00,Biotech Department,5.16,38.55,7.47,Normal,12,0,0,38.5452,0.0047999999999959,3,1,0.1365722435619074,Normal,Normal
2026-07-19 16:10:00,BT Department,5.41,6.38,1.18,Normal,16,6,1,6.3838,0.0038,2,1,0.07251393933133599,Normal,Normal
2026-07-24 11:40:00,HOD Department,14.21,890.16,62.63,Critical,11,4,0,889.9723000000001,0.1876999999998361,7,-1,-0.06690509515494725,Anomaly,Suspicious
2026-08-18 21:50:00,CSE Department,3.47,28.11,8.11,Normal,21,1,0,28.1417,0.0317000000000007,4,1,0.12915591062941223,Normal,Normal
2026-08-23 12:00:00,IT Department,10.97,217.65,19.84,Suspicious,12,6,1,217.6448,0.005200000000002,8,-1,-0.021311993225756054,Anomaly,Suspicious
2026-08-05 04:20:00,Chemistry Lab,5.99,58.04,9.69,Normal,4,2,0,58.0431,0.0031000000000034,5,1,0.1303656264668847,Normal,Normal
2026-08-09 23:00:00,HOD Department,3.09,6.96,2.25,Normal,23,6,1,6.9525,0.0075000000000002,7,1,0.03594723607555694,Normal,Normal
2026-08-02 00:20:00,CSE Department,3.2,21.13,6.6,Normal,0,6,1,21.12,0.009999999999998,4,1,0.05522731494854127,Normal,Normal
2026-07-22 05:00:00,AI Lab,5.88,26.64,4.53,Normal,5,2,0,26.6364,0.0035999999999987,0,1,0.15361827799191663,Normal,Normal
2026-07-06 15:20:00,HOD Department,7.44,170.5,22.92,Suspicious,15,0,0,170.52480000000003,0.0248000000000274,7,1,0.007366784650989611,Normal,Normal
2026-07-28 22:50:00,New Seminar Hall,11.98,342.59,28.6,Suspicious,22,1,0,342.62800000000004,0.0380000000000677,10,-1,-0.03823854603780863,Anomaly,Suspicious
2026-08-09 11:20:00,CSE Department,10.05,159.02,15.83,Suspicious,11,6,1,159.09150000000002,0.0715000000000145,4,-1,-0.004963860587589353,Anomaly,Suspicious
2026-07-15 00:30:00,Chemistry Lab,5.66,29.33,5.18,Normal,0,2,0,29.3188,0.0111999999999987,5,1,0.11541062879191577,Normal,Normal
2026-07-20 05:00:00,BT Department,4.82,30.41,6.31,Normal,5,0,0,30.4142,0.0042000000000008,2,1,0.13328591546422025,Normal,Normal
2026-08-19 17:20:00,HOD Department,3.07,23.6,7.69,Normal,17,2,0,23.6083,0.0082999999999984,7,1,0.14188769102934257,Normal,Normal
2026-07-28 09:40:00,CSE Department,4.0,22.13,5.53,Normal,9,1,0,22.12,0.009999999999998,4,1,0.15994887063943986,Normal,Normal
2026-08-25 14:00:00,CSE Department,5.48,36.19,6.61,Normal,14,1,0,36.22280000000001,0.0328000000000088,4,1,0.1556768941791331,Normal,Normal
2026-07-08 10:40:00,AI Lab,4.98,34.46,6.92,Normal,10,2,0,34.461600000000004,0.0016000000000033,0,1,0.16608821810193097,Normal,Normal
2026-07-20 23:30:00,Biotech Department,4.78,44.26,9.27,Normal,23,0,0,44.3106,0.0506000000000028,3,1,0.08052795538985602,Normal,Normal
2026-07-06 13:20:00,CSE Department,3.67,10.22,2.78,Normal,13,0,0,10.2026,0.017400000000002,4,1,0.11927721161849097,Normal,Normal
2026-07-03 18:30:00,AIML Department,1.33,2.59,1.95,Normal,18,4,0,2.5935,0.0035000000000002,1,1,0.08315231444851517,Normal,Normal
2026-08-18 20:50:00,CSE Department,8.06,174.87,21.71,Suspicious,20,1,0,174.98260000000002,0.1126000000000146,4,1,0.01657347524262709,Normal,Normal
2026-07-10 10:50:00,AIML Department,3.75,23.93,6.38,Normal,10,4,0,23.925,0.004999999999999,1,1,0.15070567128124984,Normal,Normal
2026-08-16 02:10:00,CSE Department,3.61,15.55,4.31,Normal,2,6,1,15.559099999999995,0.0090999999999965,4,1,0.0815735026493275,Normal,Normal
2026-07-27 07:40:00,AIML Department,4.48,15.25,3.41,Normal,7,0,0,15.2768,0.0268000000000014,1,1,0.12887243260708975,Normal,Normal
2026-08-22 11:20:00,BT Department,1.69,6.11,3.62,Normal,11,5,1,6.1178,0.0077999999999995,2,1,0.07555671146567944,Normal,Normal
2026-08-08 18:00:00,New Seminar Hall,4.74,44.94,9.48,Normal,18,5,1,44.9352,0.0047999999999959,10,1,0.09619394062018843,Normal,Normal
2026-07-22 14:50:00,IT Department,3.94,26.65,6.76,Normal,14,2,0,26.6344,0.0155999999999991,8,1,0.16469737471838397,Normal,Normal
2026-07-05 05:30:00,Physics Lab,5.22,45.05,8.63,Normal,5,6,1,45.0486,0.0013999999999967,11,1,0.0899204219627196,Normal,Normal
2026-07-18 10:40:00,Mechanical Lab,5.53,49.45,8.95,Normal,10,5,1,49.4935,0.0434999999999945,9,1,0.10420130326931071,Normal,Normal
2026-07-30 23:50:00,Mechanical Lab,4.31,22.59,5.24,Normal,23,3,0,22.5844,0.0056000000000011,9,1,0.12881931258050427,Normal,Normal
2026-07-31 08:00:00,Electronics Department,3.92,12.57,3.2,Normal,8,4,0,12.544,0.0259999999999998,6,1,0.14682073139123802,Normal,Normal
2026-08-18 06:20:00,IT Department,2.35,13.51,5.76,Normal,6,1,0,13.536,0.0259999999999998,8,1,0.11652291923266161,Normal,Normal
2026-08-03 18:40:00,CSE Department,10.45,275.37,26.36,Suspicious,18,0,0,275.462,0.0919999999999845,4,-1,-0.024123164990159873,Anomaly,Suspicious
2026-08-23 17:50:00,AI Lab,4.01,5.23,1.31,Normal,17,6,1,5.2531,0.0230999999999994,0,1,0.06469187994789904,Normal,Normal
2026-07-08 14:30:00,Electronics Department,11.97,226.87,18.95,Suspicious,14,2,0,226.8315,0.038499999999999,6,1,0.016557237086877286,Normal,Normal
2026-07-22 21:10:00,AIML Department,2.83,24.13,8.54,Normal,21,2,0,24.1682,0.0381999999999997,1,1,0.12876169316160907,Normal,Normal
2026-07-10 22:50:00,HOD Department,2.67,15.37,5.76,Normal,22,4,0,15.3792,0.0091999999999998,7,1,0.10408209942546098,Normal,Normal
2026-07-04 05:00:00,New Seminar Hall,5.43,27.66,5.1,Normal,5,5,1,27.693,0.0329999999999977,10,1,0.11811600217067442,Normal,Normal
2026-07-29 03:00:00,New Seminar Hall,7.25,18.1,2.5,Normal,3,2,0,18.125,0.0249999999999985,10,1,0.13061496922152882,Normal,Normal
2026-07-19 04:20:00,Electronics Department,4.43,34.28,7.74,Normal,4,6,1,34.2882,0.0081999999999951,6,1,0.10354108470265883,Normal,Normal
2026-07-15 05:40:00,AIML Department,4.53,27.62,6.1,Normal,5,2,0,27.633,0.0129999999999981,1,1,0.15955549351448434,Normal,Normal
2026-08-11 14:40:00,Biotech Department,13.01,326.44,25.09,Suspicious,14,1,0,326.4209,0.0190999999999803,3,-1,-0.00617153809581128,Anomaly,Suspicious
2026-07-22 23:00:00,Chemistry Lab,3.89,34.02,8.75,Normal,23,2,0,34.0375,0.0174999999999982,5,1,0.11370881861254206,Normal,Normal
2026-08-22 04:50:00,Electronics Department,3.03,21.44,7.07,Normal,4,5,1,21.4221,0.0179000000000009,6,1,0.09909909470356909,Normal,Normal
2026-07-19 19:40:00,Mechanical Lab,6.83,65.47,9.59,Normal,19,6,1,65.4997,0.0297000000000053,9,1,0.05346934117458213,Normal,Normal
2026-07-30 01:50:00,Physics Lab,5.0,9.64,1.93,Normal,1,3,0,9.65,0.0099999999999997,11,1,0.11887378236338547,Normal,Normal
2026-08-15 00:40:00,Electronics Department,4.8,6.07,1.27,Normal,0,5,1,6.096,0.0259999999999998,6,1,0.04542334588948449,Normal,Normal
2026-08-18 14:30:00,Biotech Department,5.31,47.96,9.04,Normal,14,1,0,48.0024,0.0423999999999935,3,1,0.14434120757508773,Normal,Normal
2026-07-22 03:20:00,Electronics Department,3.97,34.26,8.62,Normal,3,2,0,34.2214,0.0386000000000024,6,1,0.13587942409911657,Normal,Normal
2026-07-07 04:20:00,Mechanical Lab,6.18,22.39,3.63,Normal,4,1,0,22.4334,0.0433999999999983,9,1,0.14235730843329536,Normal,Normal
2026-07-09 07:00:00,CSE Department,3.18,22.73,7.14,Normal,7,3,0,22.7052,0.024799999999999,4,1,0.14859634377219832,Normal,Normal
2026-07-14 01:20:00,AIML Department,3.23,26.43,8.18,Normal,1,1,0,26.4214,0.0086000000000012,1,1,0.11520539303745869,Normal,Normal
2026-07-18 07:50:00,IT Department,3.67,7.67,2.09,Normal,7,5,1,7.670299999999999,0.0002999999999993,8,1,0.09616607752845668,Normal,Normal
2026-08-15 13:50:00,Physics Lab,4.34,38.71,8.92,Normal,13,5,1,38.7128,0.0028000000000005,11,1,0.11021043438731898,Normal,Normal
2026-07-10 00:50:00,Chemistry Lab,4.97,25.95,5.23,Normal,0,4,0,25.9931,0.0431000000000025,5,1,0.10725327652083111,Normal,Normal
2026-08-07 19:10:00,Biotech Department,3.99,17.6,4.41,Normal,19,4,0,17.5959,0.0041000000000011,3,1,0.1425137870861759,Normal,Normal
2026-08-01 08:00:00,Biotech Department,5.32,15.1,2.84,Normal,8,5,1,15.1088,0.0088000000000008,3,1,0.1155909376703364,Normal,Normal
2026-08-14 08:50:00,AI Lab,4.84,15.55,3.21,Normal,8,4,0,15.5364,0.013600000000002,0,1,0.1511664264767308,Normal,Normal
2026-08-15 10:00:00,Mechanical Lab,12.58,345.07,27.43,Suspicious,10,5,1,345.0694,0.0006000000000199,9,-1,-0.04594803711170259,Anomaly,Suspicious
2026-08-11 05:30:00,Biotech Department,6.4,26.97,4.21,Normal,5,1,0,26.944000000000003,0.0259999999999962,3,1,0.14215085168681008,Normal,Normal
2026-08-09 17:00:00,Electronics Department,13.04,282.78,21.69,Suspicious,17,6,1,282.8376,0.0576000000000362,6,-1,-0.04620737325580282,Anomaly,Suspicious
2026-07-03 23:00:00,BT Department,3.99,22.67,5.69,Normal,23,4,0,22.703100000000003,0.033100000000001,2,1,0.11544805245729273,Normal,Normal
2026-08-10 16:50:00,CSE Department,4.05,37.73,9.32,Normal,16,0,0,37.746,0.0160000000000053,4,1,0.11876315969463014,Normal,Normal
2026-08-17 17:50:00,AI Lab,6.53,30.23,4.63,Normal,17,0,0,30.2339,0.0039000000000015,0,1,0.12277144755161745,Normal,Normal
2026-08-16 12:00:00,AIML Department,3.22,27.9,8.67,Normal,12,6,1,27.9174,0.017400000000002,1,1,0.09596722455944906,Normal,Normal
2026-07-31 03:40:00,HOD Department,3.97,39.49,9.95,Normal,3,4,0,39.5015,0.011499999999998,7,1,0.11337680139488798,Normal,Normal
2026-08-04 02:00:00,Biotech Department,4.79,27.42,5.73,Normal,2,1,0,27.446700000000003,0.0267000000000017,3,1,0.1375383639721247,Normal,Normal
2026-07-13 08:30:00,HOD Department,3.0,22.69,7.56,Normal,8,0,0,22.68,0.0100000000000015,7,1,0.11750235233381928,Normal,Normal
2026-08-01 07:50:00,BT Department,4.73,28.63,6.05,Normal,7,5,1,28.6165,0.0134999999999969,2,1,0.12518931496669372,Normal,Normal
2026-07-15 09:20:00,Electronics Department,3.44,8.43,2.45,Normal,9,2,0,8.428,0.0019999999999988,6,1,0.14396048339413703,Normal,Normal
2026-07-22 11:20:00,Electronics Department,5.09,27.8,5.46,Normal,11,2,0,27.7914,0.0086000000000012,6,1,0.17086496413545404,Normal,Normal
2026-07-28 03:10:00,Chemistry Lab,6.3,18.4,2.92,Normal,3,1,0,18.396,0.0039999999999977,5,1,0.13493946581856364,Normal,Normal
2026-08-11 22:50:00,Mechanical Lab,7.17,7.21,1.01,Normal,22,1,0,7.2417,0.0316999999999998,9,1,0.08930873658339172,Normal,Normal
2026-07-31 16:20:00,New Seminar Hall,7.39,15.51,2.1,Normal,16,4,0,15.519,0.0090000000000003,10,1,0.11325822124381485,Normal,Normal
2026-08-06 13:50:00,AI Lab,4.48,4.66,1.04,Normal,13,3,0,4.6592,0.0007999999999999,0,1,0.14216287926621524,Normal,Normal
2026-07-27 12:00:00,New Seminar Hall,6.52,51.51,7.9,Normal,12,0,0,51.508,0.0020000000000024,10,1,0.121793103796148,Normal,Normal
2026-07-20 10:50:00,AI Lab,11.1,316.67,28.54,Suspicious,10,0,0,316.794,0.1239999999999668,0,-1,-0.01433775965029449,Anomaly,Suspicious
2026-08-07 18:10:00,Chemistry Lab,11.61,264.01,22.73,Suspicious,18,4,0,263.8953,0.1146999999999707,5,-1,-0.0046318760338691645,Anomaly,Suspicious
2026-07-31 02:40:00,IT Department,10.01,220.18,22.0,Suspicious,2,4,0,220.22,0.039999999999992,8,1,0.00846704633213835,Normal,Normal
2026-08-14 07:40:00,Electronics Department,5.08,11.13,2.19,Normal,7,4,0,11.1252,0.0048000000000012,6,1,0.13980725184214027,Normal,Normal
2026-07-25 07:50:00,HOD Department,3.22,23.79,7.39,Normal,7,5,1,23.7958,0.0058000000000006,7,1,0.11140528016775836,Normal,Normal
2026-07-11 10:20:00,IT Department,4.47,9.07,2.03,Normal,10,5,1,9.074099999999998,0.0040999999999975,8,1,0.1114270954352089,Normal,Normal
2026-07-23 04:50:00,Biotech Department,4.19,37.66,8.98,Normal,4,3,0,37.6262,0.0337999999999922,3,1,0.13547772771484123,Normal,Normal
2026-07-24 05:40:00,Biotech Department,4.68,26.66,5.7,Normal,5,4,0,26.676,0.0159999999999982,3,1,0.14285915252232945,Normal,Normal
2026-08-02 23:30:00,CSE Department,17.87,1020.37,57.1,Critical,23,6,1,1020.377,0.0070000000000618,4,-1,-0.13414834629939765,Anomaly,Critical
2026-07-24 23:40:00,CSE Department,3.89,35.08,9.02,Normal,23,4,0,35.0878,0.0078000000000031,4,1,0.09917966700655523,Normal,Normal
2026-07-09 11:50:00,Electronics Department,2.51,19.24,7.68,Normal,11,3,0,19.2768,0.0367999999999995,6,1,0.1338440867774357,Normal,Normal
2026-07-29 15:00:00,Electronics Department,4.29,11.91,2.77,Normal,15,2,0,11.8833,0.0266999999999999,6,1,0.16110036026865449,Normal,Normal
2026-07-11 07:40:00,BT Department,2.96,18.47,6.24,Normal,7,5,1,18.4704,0.0004000000000026,2,1,0.11252522143699778,Normal,Normal
2026-07-16 16:20:00,CSE Department,10.46,180.92,17.29,Suspicious,16,3,0,180.8534,0.066599999999994,4,1,0.02906784149579722,Normal,Normal
2026-07-15 04:30:00,New Seminar Hall,7.22,24.79,3.43,Normal,4,2,0,24.7646,0.0253999999999976,10,1,0.13983138027697545,Normal,Normal
2026-07-27 22:50:00,AI Lab,2.71,12.66,4.68,Normal,22,0,0,12.6828,0.0227999999999983,0,1,0.08264810120663596,Normal,Normal
2026-08-01 08:20:00,CSE Department,8.27,188.5,22.78,Suspicious,8,5,1,188.3906,0.1093999999999937,4,-1,-0.003937981620046438,Anomaly,Suspicious
2026-08-16 14:00:00,Mechanical Lab,4.59,15.76,3.43,Normal,14,6,1,15.7437,0.0162999999999993,9,1,0.10639902893675635,Normal,Normal
2026-07-05 03:10:00,HOD Department,2.73,23.54,8.64,Normal,3,6,1,23.587200000000003,0.0472000000000036,7,1,0.06345761669514638,Normal,Normal
2026-08-11 19:00:00,New Seminar Hall,4.26,26.63,6.24,Normal,19,1,0,26.5824,0.0475999999999992,10,1,0.15507926974346992,Normal,Normal
2026-07-24 15:30:00,HOD Department,2.17,19.86,9.15,Normal,15,4,0,19.8555,0.0045000000000001,7,1,0.11653587295204398,Normal,Normal
2026-07-23 10:50:00,IT Department,4.46,9.01,2.02,Normal,10,3,0,9.0092,0.0007999999999999,8,1,0.15394206222910156,Normal,Normal
2026-07-12 04:10:00,IT Department,2.62,15.58,5.94,Normal,4,6,1,15.5628,0.0171999999999989,8,1,0.07355768393776735,Normal,Normal
2026-07-02 12:40:00,Mechanical Lab,4.43,17.07,3.85,Normal,12,3,0,17.0555,0.0145000000000017,9,1,0.16540715617875884,Normal,Normal
2026-08-04 14:50:00,New Seminar Hall,6.32,36.67,5.8,Normal,14,1,0,36.656,0.0140000000000028,10,1,0.15311795732260547,Normal,Normal
2026-07-26 10:20:00,New Seminar Hall,5.9,40.27,6.82,Normal,10,6,1,40.23800000000001,0.0319999999999964,10,1,0.10665123826656969,Normal,Normal
2026-07-25 18:30:00,Chemistry Lab,3.76,11.09,2.95,Normal,18,5,1,11.092,0.0020000000000006,5,1,0.10246002507268298,Normal,Normal
2026-08-05 03:10:00,Chemistry Lab,17.34,1180.89,68.11,Critical,3,2,0,1181.0274,0.1373999999998432,5,-1,-0.09297735322097855,Anomaly,Suspicious
2026-07-12 09:30:00,Physics Lab,11.82,225.53,19.09,Suspicious,9,6,1,225.6438,0.1137999999999976,11,-1,-0.025868878089753133,Anomaly,Suspicious
2026-08-08 02:00:00,New Seminar Hall,5.59,52.31,9.35,Normal,2,5,1,52.26649999999999,0.0435000000000087,10,1,0.08072173603568866,Normal,Normal
2026-07-14 09:40:00,Electronics Department,5.7,35.79,6.28,Normal,9,1,0,35.796,0.0060000000000002,6,1,0.15606892886119733,Normal,Normal
2026-08-25 19:30:00,CSE Department,3.93,36.83,9.37,Normal,19,1,0,36.8241,0.0058999999999969,4,1,0.1347122035367359,Normal,Normal
2026-08-24 22:20:00,New Seminar Hall,8.23,24.61,2.99,Normal,22,0,0,24.607700000000005,0.0022999999999946,10,1,0.06991533375711945,Normal,Normal
2026-08-03 16:00:00,Physics Lab,4.65,8.39,1.8,Normal,16,0,0,8.370000000000001,0.0199999999999995,11,1,0.11079419076916275,Normal,Normal
2026-08-16 10:10:00,HOD Department,5.44,7.37,1.35,Normal,10,6,1,7.344000000000001,0.0259999999999989,7,1,0.09090506552989996,Normal,Normal
2026-08-07 02:20:00,Electronics Department,3.17,25.23,7.96,Normal,2,4,0,25.2332,0.0031999999999996,6,1,0.10990524046921596,Normal,Normal
2026-08-16 11:50:00,New Seminar Hall,4.59,41.29,8.99,Normal,11,6,1,41.2641,0.0259,10,1,0.09991939501028918,Normal,Normal
2026-08-20 20:10:00,New Seminar Hall,2.45,13.54,5.53,Normal,20,3,0,13.548500000000002,0.0085000000000032,10,1,0.12400981183705656,Normal,Normal
2026-07-08 13:00:00,CSE Department,4.48,12.72,2.84,Normal,13,2,0,12.7232,0.0031999999999996,4,1,0.16471304766664374,Normal,Normal
2026-07-03 13:50:00,Biotech Department,6.45,21.84,3.39,Normal,13,4,0,21.8655,0.0255000000000009,3,1,0.14744455854590943,Normal,Normal
2026-07-29 16:10:00,Physics Lab,4.98,41.5,8.33,Normal,16,2,0,41.4834,0.0165999999999968,11,1,0.1608853003750294,Normal,Normal
2026-08-04 17:10:00,AI Lab,6.35,51.72,8.14,Normal,17,1,0,51.689,0.0309999999999988,0,1,0.1360654897953112,Normal,Normal
2026-08-03 10:30:00,Biotech Department,5.62,37.66,6.7,Normal,10,0,0,37.654,0.0059999999999931,3,1,0.1350408836918902,Normal,Normal
2026-07-07 12:50:00,Chemistry Lab,5.21,6.15,1.18,Normal,12,1,0,6.147799999999999,0.002200000000001,5,1,0.12589767090614112,Normal,Normal
2026-07-17 10:10:00,CSE Department,4.54,44.12,9.73,Normal,10,4,0,44.1742,0.0542000000000015,4,1,0.13840287712512522,Normal,Normal
2026-08-05 18:00:00,Electronics Department,8.51,244.12,28.67,Suspicious,18,2,0,243.9817,0.1382999999999867,6,1,0.004987945593161736,Normal,Normal
2026-07-03 14:00:00,IT Department,5.35,21.28,3.97,Normal,14,4,0,21.2395,0.0405000000000015,8,1,0.1568303770230735,Normal,Normal
2026-07-09 18:30:00,BT Department,3.52,24.43,6.94,Normal,18,3,0,24.428800000000003,0.0011999999999972,2,1,0.1539340145830841,Normal,Normal
2026-08-20 08:50:00,BT Department,4.17,15.76,3.78,Normal,8,3,0,15.7626,0.0025999999999992,2,1,0.16406125379202147,Normal,Normal
2026-07-29 02:10:00,BT Department,6.37,22.93,3.6,Normal,2,2,0,22.932,0.0020000000000024,2,1,0.13628756944203424,Normal,Normal
2026-08-01 20:30:00,Electronics Department,5.84,6.85,1.17,Normal,20,5,1,6.8328,0.0171999999999998,6,1,0.07877434197226235,Normal,Normal
2026-08-20 21:30:00,AI Lab,4.81,5.14,1.07,Normal,21,3,0,5.1467,0.0067000000000003,0,1,0.12215316186636505,Normal,Normal
2026-08-24 14:20:00,BT Department,5.09,49.29,9.69,Normal,14,0,0,49.3221,0.0320999999999997,2,1,0.11318689621608835,Normal,Normal
2026-07-09 04:10:00,IT Department,14.67,1046.03,71.32,Critical,4,3,0,1046.2643999999998,0.2343999999998232,8,-1,-0.0869764812859547,Anomaly,Suspicious
2026-08-06 13:20:00,Mechanical Lab,6.8,17.31,2.55,Normal,13,3,0,17.34,0.0300000000000011,9,1,0.15060540269890416,Normal,Normal
2026-08-11 16:30:00,AI Lab,5.9,41.75,7.07,Normal,16,1,0,41.713,0.036999999999999,0,1,0.14991955191188755,Normal,Normal
2026-08-19 07:10:00,CSE Department,3.37,32.24,9.57,Normal,7,2,0,32.2509,0.0108999999999994,4,1,0.1426956087355395,Normal,Normal
2026-07-05 22:40:00,Electronics Department,3.54,14.47,4.09,Normal,22,6,1,14.4786,0.0085999999999994,6,1,0.06743657151411897,Normal,Normal
2026-07-24 10:40:00,IT Department,15.22,739.11,48.57,Critical,10,4,0,739.2354,0.1254000000000132,8,-1,-0.05990982936020728,Anomaly,Suspicious
2026-08-17 12:50:00,CSE Department,3.56,17.6,4.94,Normal,12,0,0,17.5864,0.0136000000000002,4,1,0.13197225908713828,Normal,Normal
2026-07-02 18:40:00,CSE Department,4.47,34.46,7.71,Normal,18,3,0,34.4637,0.0036999999999949,4,1,0.1607046509541098,Normal,Normal
2026-08-19 09:20:00,AI Lab,3.64,30.37,8.34,Normal,9,2,0,30.3576,0.0123999999999995,0,1,0.1583931915871607,Normal,Normal
2026-07-06 12:30:00,Electronics Department,6.54,34.65,5.3,Normal,12,0,0,34.662,0.0120000000000004,6,1,0.13261967356437954,Normal,Normal
2026-07-13 09:50:00,CSE Department,5.05,33.5,6.64,Normal,9,0,0,33.532,0.0319999999999964,4,1,0.14085321483960306,Normal,Normal
2026-07-06 21:00:00,New Seminar Hall,4.59,23.04,5.01,Normal,21,0,0,22.9959,0.0441000000000002,10,1,0.12580410117189378,Normal,Normal
2026-07-01 22:40:00,HOD Department,6.81,187.27,27.49,Suspicious,22,2,0,187.2069,0.0631000000000199,7,1,0.0013671197717270989,Normal,Normal
2026-07-06 10:20:00,HOD Department,10.24,226.85,22.15,Suspicious,10,0,0,226.816,0.0339999999999918,7,1,0.0056631854056448105,Normal,Normal
2026-08-10 03:30:00,AIML Department,3.63,22.51,6.2,Normal,3,0,0,22.506,0.0040000000000013,1,1,0.11305148289661288,Normal,Normal
