timestamp,zone,flow_rate_lpm,consumption_liters,duration_min,scenario,hour,day_of_week,is_weekend,calculated_consumption,consumption_difference,zone_id
2026-08-23 18:30:00,BT Department,3.76,26.61,7.08,Normal,18,6,1,26.6208,0.010799999999999699,2
2026-07-25 22:40:00,AI Lab,5.21,22.36,4.29,Normal,22,5,1,22.3509,0.009100000000000108,0
2026-08-09 10:40:00,BT Department,9.78,182.55,18.66,Suspicious,10,6,1,182.4948,0.05520000000001346,2
2026-08-11 07:50:00,AIML Department,5.76,13.92,2.42,Normal,7,1,0,13.9392,0.019199999999999662,1
2026-08-11 13:00:00,BT Department,2.99,11.29,3.78,Normal,13,1,0,11.302200000000001,0.012200000000001765,2
2026-08-02 17:20:00,Electronics Department,4.84,48.04,9.92,Normal,17,6,1,48.0128,0.027200000000000557,6
2026-07-05 07:30:00,Electronics Department,5.06,5.99,1.19,Normal,7,6,1,6.021399999999999,0.03139999999999876,6
2026-07-17 12:00:00,Mechanical Lab,4.86,27.84,5.73,Normal,12,4,0,27.847800000000003,0.007800000000003138,9
2026-07-21 20:30:00,Chemistry Lab,4.22,27.22,6.46,Normal,20,1,0,27.2612,0.0411999999999999,5
2026-07-18 00:40:00,Physics Lab,14.73,199.46,13.54,Suspicious,0,5,1,199.4442,0.015800000000012915,11
2026-08-20 12:20:00,New Seminar Hall,3.82,14.73,3.85,Normal,12,3,0,14.706999999999999,0.023000000000001464,10
2026-07-05 01:10:00,AIML Department,10.28,261.59,25.46,Suspicious,1,6,1,261.7288,0.13880000000000337,1
2026-07-26 03:40:00,Physics Lab,6.49,7.07,1.09,Normal,3,6,1,7.0741000000000005,0.004100000000000215,11
2026-07-17 19:30:00,CSE Department,4.15,14.15,3.41,Normal,19,4,0,14.151500000000002,0.0015000000000018332,4
2026-08-22 05:40:00,Mechanical Lab,6.98,19.87,2.85,Normal,5,5,1,19.893,0.022999999999999687,9
2026-07-26 18:00:00,Chemistry Lab,6.33,54.6,8.63,Normal,18,6,1,54.627900000000004,0.02790000000000248,5
2026-07-24 19:50:00,HOD Department,3.16,12.52,3.96,Normal,19,4,0,12.5136,0.006399999999999295,7
2026-08-11 00:40:00,Electronics Department,3.82,36.9,9.67,Normal,0,1,0,36.9394,0.039400000000000546,6
2026-07-04 14:50:00,AI Lab,5.36,5.87,1.09,Normal,14,5,1,5.8424000000000005,0.027599999999999625,0
2026-08-08 21:10:00,CSE Department,3.97,39.45,9.94,Normal,21,5,1,39.4618,0.011799999999993815,4
2026-08-12 08:00:00,Physics Lab,13.28,378.81,28.51,Suspicious,8,2,0,378.6128,0.19720000000000937,11
2026-07-07 10:50:00,New Seminar Hall,7.37,72.63,9.85,Normal,10,1,0,72.5945,0.03549999999999898,10
2026-08-04 00:00:00,New Seminar Hall,4.97,45.97,9.24,Normal,0,1,0,45.9228,0.04719999999999658,10
2026-07-24 13:40:00,Mechanical Lab,4.35,5.99,1.38,Normal,13,4,0,6.002999999999999,0.012999999999999012,9
2026-08-03 08:40:00,Physics Lab,4.51,14.26,3.16,Normal,8,0,0,14.2516,0.008399999999999963,11
2026-07-20 09:40:00,AIML Department,4.37,38.05,8.7,Normal,9,0,0,38.019,0.030999999999998806,1
2026-07-04 14:10:00,BT Department,3.83,24.42,6.37,Normal,14,5,1,24.397100000000002,0.02289999999999992,2
2026-07-19 09:40:00,Electronics Department,15.58,633.54,40.66,Critical,9,6,1,633.4828,0.05719999999996617,6
2026-08-19 10:00:00,IT Department,3.2,17.34,5.41,Normal,10,2,0,17.312,0.027999999999998693,8
2026-07-03 01:10:00,AIML Department,2.39,13.29,5.57,Normal,1,4,0,13.312300000000002,0.022300000000003095,1
2026-07-17 03:20:00,AIML Department,5.86,13.0,2.22,Normal,3,4,0,13.009200000000002,0.009200000000001651,1
2026-08-12 05:30:00,Electronics Department,3.13,16.33,5.21,Normal,5,2,0,16.307299999999998,0.022700000000000387,6
2026-07-07 08:10:00,CSE Department,3.73,17.48,4.68,Normal,8,1,0,17.4564,0.02360000000000184,4
2026-07-06 14:50:00,AI Lab,3.64,33.92,9.32,Normal,14,0,0,33.924800000000005,0.004800000000003024,0
2026-08-14 12:50:00,Mechanical Lab,5.43,40.63,7.48,Normal,12,4,0,40.6164,0.013600000000003831,9
2026-08-01 07:40:00,BT Department,5.42,17.38,3.21,Normal,7,5,1,17.3982,0.018200000000000216,2
2026-07-18 23:20:00,IT Department,3.56,31.78,8.93,Normal,23,5,1,31.7908,0.010799999999999699,8
2026-07-10 06:30:00,Chemistry Lab,5.15,43.79,8.5,Normal,6,4,0,43.775000000000006,0.014999999999993463,5
2026-07-29 08:20:00,IT Department,5.18,13.5,2.61,Normal,8,2,0,13.519799999999998,0.019799999999998263,8
2026-07-04 06:50:00,AIML Department,4.52,14.13,3.12,Normal,6,5,1,14.1024,0.0276000000000014,1
2026-08-10 04:20:00,CSE Department,3.6,9.03,2.51,Normal,4,0,0,9.036,0.006000000000000227,4
2026-07-23 12:10:00,CSE Department,4.25,11.65,2.74,Normal,12,3,0,11.645000000000001,0.004999999999999005,4
2026-08-10 19:40:00,HOD Department,4.74,31.44,6.64,Normal,19,0,0,31.4736,0.03359999999999985,7
2026-07-02 22:00:00,CSE Department,7.33,217.06,29.59,Suspicious,22,3,0,216.8947,0.165300000000002,4
2026-08-01 16:30:00,Electronics Department,4.39,41.35,9.42,Normal,16,5,1,41.3538,0.0037999999999982492,6
2026-08-25 01:40:00,AI Lab,5.48,29.97,5.47,Normal,1,1,0,29.9756,0.00560000000000116,0
2026-07-06 03:30:00,AI Lab,10.5,129.03,12.29,Suspicious,3,0,0,129.045,0.014999999999986358,0
2026-07-08 13:30:00,Mechanical Lab,8.32,28.68,3.45,Normal,13,2,0,28.704000000000004,0.024000000000004462,9
2026-07-22 20:00:00,CSE Department,3.42,16.18,4.73,Normal,20,2,0,16.1766,0.0033999999999991815,4
2026-07-22 12:20:00,Mechanical Lab,5.75,8.98,1.56,Normal,12,2,0,8.97,0.009999999999999787,9
2026-07-12 09:50:00,Chemistry Lab,6.12,55.28,9.03,Normal,9,6,1,55.2636,0.01640000000000441,5
2026-07-19 00:50:00,CSE Department,2.78,15.89,5.71,Normal,0,6,1,15.8738,0.016200000000001324,4
2026-08-23 05:30:00,BT Department,2.86,15.9,5.56,Normal,5,6,1,15.901599999999998,0.0015999999999980474,2
2026-08-25 20:10:00,IT Department,5.4,6.05,1.12,Normal,20,1,0,6.048000000000001,0.0019999999999988916,8
2026-08-12 10:10:00,Chemistry Lab,7.46,57.62,7.72,Normal,10,2,0,57.5912,0.028799999999996828,5
2026-08-05 22:10:00,HOD Department,4.69,21.0,4.48,Normal,22,2,0,21.011200000000002,0.01120000000000232,7
2026-07-09 04:00:00,Biotech Department,4.51,24.74,5.48,Normal,4,3,0,24.7148,0.025199999999998113,3
2026-08-08 11:30:00,BT Department,6.96,67.93,9.75,Normal,11,5,1,67.86,0.07000000000000739,2
2026-07-25 10:50:00,Electronics Department,4.66,10.75,2.31,Normal,10,5,1,10.7646,0.014599999999999724,6
2026-08-05 23:20:00,AIML Department,3.45,20.32,5.89,Normal,23,2,0,20.3205,0.0004999999999988347,1
2026-07-01 17:40:00,BT Department,6.2,22.48,3.63,Normal,17,2,0,22.506,0.0259999999999998,2
2026-08-10 06:40:00,Biotech Department,5.96,6.84,1.15,Normal,6,0,0,6.853999999999999,0.013999999999999346,3
2026-07-31 06:50:00,CSE Department,4.76,15.42,3.24,Normal,6,4,0,15.4224,0.0023999999999997357,4
2026-07-09 15:50:00,HOD Department,8.49,173.33,20.41,Suspicious,15,3,0,173.2809,0.049100000000009913,7
2026-07-26 22:40:00,BT Department,4.68,26.08,5.57,Normal,22,6,1,26.0676,0.012399999999999523,2
2026-08-04 07:40:00,Chemistry Lab,4.19,37.02,8.83,Normal,7,1,0,36.9977,0.02230000000000132,5
2026-07-02 00:00:00,Mechanical Lab,5.61,11.24,2.0,Normal,0,3,0,11.22,0.019999999999999574,9
2026-08-10 02:50:00,New Seminar Hall,6.28,56.58,9.01,Normal,2,0,0,56.5828,0.00280000000000058,10
2026-07-08 00:00:00,Biotech Department,4.86,21.81,4.49,Normal,0,2,0,21.821400000000004,0.011400000000005406,3
2026-07-12 16:20:00,BT Department,5.15,43.16,8.38,Normal,16,6,1,43.157000000000004,0.0029999999999930083,2
2026-08-24 08:30:00,New Seminar Hall,6.55,49.0,7.48,Normal,8,0,0,48.994,0.006000000000000227,10
2026-07-07 10:10:00,Chemistry Lab,7.45,64.2,8.62,Normal,10,1,0,64.219,0.018999999999991246,5
2026-08-16 13:20:00,New Seminar Hall,4.62,5.53,1.2,Normal,13,6,1,5.544,0.013999999999999346,10
2026-07-02 10:00:00,Electronics Department,4.65,24.83,5.34,Normal,10,3,0,24.831,0.0010000000000012221,6
2026-07-15 19:50:00,HOD Department,3.82,23.41,6.13,Normal,19,2,0,23.4166,0.006599999999998829,7
2026-08-11 17:00:00,Physics Lab,5.91,10.71,1.81,Normal,17,1,0,10.6971,0.012900000000000134,11
2026-07-05 13:50:00,Mechanical Lab,15.3,235.4,15.39,Suspicious,13,6,1,235.467,0.06700000000000728,9
2026-08-11 12:10:00,Physics Lab,4.83,37.88,7.84,Normal,12,1,0,37.8672,0.012800000000005696,11
2026-07-15 01:50:00,AI Lab,4.87,23.93,4.91,Normal,1,2,0,23.9117,0.018299999999999983,0
2026-07-09 14:00:00,AIML Department,3.68,13.97,3.8,Normal,14,3,0,13.984,0.013999999999999346,1
2026-07-30 17:30:00,New Seminar Hall,6.44,10.81,1.68,Normal,17,3,0,10.8192,0.009199999999999875,10
2026-07-04 10:30:00,Mechanical Lab,6.79,34.78,5.12,Normal,10,5,1,34.7648,0.015200000000000102,9
2026-08-19 17:40:00,CSE Department,3.55,18.09,5.09,Normal,17,2,0,18.069499999999998,0.02050000000000196,4
2026-07-17 16:50:00,Mechanical Lab,4.73,19.65,4.16,Normal,16,4,0,19.676800000000004,0.026800000000005042,9
2026-07-29 22:30:00,HOD Department,4.43,29.5,6.66,Normal,22,2,0,29.5038,0.0037999999999982492,7
2026-07-05 10:40:00,Mechanical Lab,18.35,575.91,31.39,Critical,10,6,1,576.0065000000001,0.0965000000001055,9
2026-08-25 09:40:00,Physics Lab,3.83,4.99,1.3,Normal,9,1,0,4.979,0.01100000000000012,11
2026-08-25 13:40:00,Electronics Department,5.05,30.49,6.04,Normal,13,1,0,30.502,0.012000000000000455,6
2026-08-20 05:00:00,CSE Department,4.96,26.98,5.44,Normal,5,3,0,26.982400000000002,0.002400000000001512,4
2026-08-15 19:40:00,Physics Lab,3.01,22.52,7.47,Normal,19,5,1,22.484699999999997,0.035300000000002996,11
2026-07-31 05:40:00,BT Department,8.72,180.77,20.72,Suspicious,5,4,0,180.6784,0.09159999999999968,2
2026-07-29 23:50:00,Electronics Department,3.98,32.06,8.05,Normal,23,2,0,32.039,0.021000000000000796,6
2026-07-07 05:10:00,AIML Department,2.83,27.56,9.74,Normal,5,1,0,27.5642,0.00420000000000087,1
2026-08-13 14:40:00,BT Department,4.99,42.68,8.56,Normal,14,3,0,42.714400000000005,0.03440000000000509,2
2026-07-05 16:00:00,Chemistry Lab,7.07,29.04,4.11,Normal,16,6,1,29.057700000000004,0.017700000000004934,5
2026-07-28 11:20:00,AIML Department,3.54,30.53,8.63,Normal,11,1,0,30.550200000000004,0.02020000000000266,1
2026-07-23 19:40:00,Mechanical Lab,6.1,15.51,2.54,Normal,19,3,0,15.494,0.016000000000000014,9
2026-07-17 02:40:00,Electronics Department,2.41,13.13,5.46,Normal,2,4,0,13.1586,0.02859999999999907,6
2026-08-12 20:30:00,CSE Department,3.86,9.18,2.38,Normal,20,2,0,9.1868,0.006800000000000139,4
2026-07-27 09:30:00,CSE Department,5.37,6.26,1.17,Normal,9,0,0,6.2829,0.02289999999999992,4
2026-07-06 14:00:00,IT Department,3.02,23.95,7.93,Normal,14,0,0,23.9486,0.00140000000000029,8
2026-08-09 23:10:00,Chemistry Lab,2.89,6.7,2.32,Normal,23,6,1,6.7048,0.004799999999999471,5
2026-07-11 14:40:00,Electronics Department,2.94,12.28,4.18,Normal,14,5,1,12.2892,0.009199999999999875,6
2026-07-27 12:30:00,Biotech Department,5.16,38.55,7.47,Normal,12,0,0,38.5452,0.004799999999995919,3
2026-07-19 16:10:00,BT Department,5.41,6.38,1.18,Normal,16,6,1,6.3838,0.0038000000000000256,2
2026-07-24 11:40:00,HOD Department,14.21,890.16,62.63,Critical,11,4,0,889.9723000000001,0.1876999999998361,7
2026-08-18 21:50:00,CSE Department,3.47,28.11,8.11,Normal,21,1,0,28.1417,0.03170000000000073,4
2026-08-23 12:00:00,IT Department,10.97,217.65,19.84,Suspicious,12,6,1,217.6448,0.005200000000002092,8
2026-08-05 04:20:00,Chemistry Lab,5.99,58.04,9.69,Normal,4,2,0,58.0431,0.0031000000000034333,5
2026-08-09 23:00:00,HOD Department,3.09,6.96,2.25,Normal,23,6,1,6.9525,0.007500000000000284,7
2026-08-02 00:20:00,CSE Department,3.2,21.13,6.6,Normal,0,6,1,21.12,0.00999999999999801,4
2026-07-22 05:00:00,AI Lab,5.88,26.64,4.53,Normal,5,2,0,26.636400000000002,0.0035999999999987153,0
2026-07-06 15:20:00,HOD Department,7.44,170.5,22.92,Suspicious,15,0,0,170.52480000000003,0.024800000000027467,7
2026-07-28 22:50:00,New Seminar Hall,11.98,342.59,28.6,Suspicious,22,1,0,342.62800000000004,0.03800000000006776,10
2026-08-09 11:20:00,CSE Department,10.05,159.02,15.83,Suspicious,11,6,1,159.09150000000002,0.07150000000001455,4
2026-07-15 00:30:00,Chemistry Lab,5.66,29.33,5.18,Normal,0,2,0,29.3188,0.011199999999998766,5
2026-07-20 05:00:00,BT Department,4.82,30.41,6.31,Normal,5,0,0,30.4142,0.00420000000000087,2
2026-08-19 17:20:00,HOD Department,3.07,23.6,7.69,Normal,17,2,0,23.6083,0.00829999999999842,7
2026-07-28 09:40:00,CSE Department,4.0,22.13,5.53,Normal,9,1,0,22.12,0.00999999999999801,4
2026-08-25 14:00:00,CSE Department,5.48,36.19,6.61,Normal,14,1,0,36.22280000000001,0.03280000000000882,4
2026-07-08 10:40:00,AI Lab,4.98,34.46,6.92,Normal,10,2,0,34.461600000000004,0.0016000000000033765,0
2026-07-20 23:30:00,Biotech Department,4.78,44.26,9.27,Normal,23,0,0,44.3106,0.050600000000002865,3
2026-07-06 13:20:00,CSE Department,3.67,10.22,2.78,Normal,13,0,0,10.202599999999999,0.01740000000000208,4
2026-07-03 18:30:00,AIML Department,1.33,2.59,1.95,Normal,18,4,0,2.5935,0.0035000000000002807,1
2026-08-18 20:50:00,CSE Department,8.06,174.87,21.71,Suspicious,20,1,0,174.98260000000002,0.11260000000001469,4
2026-07-10 10:50:00,AIML Department,3.75,23.93,6.38,Normal,10,4,0,23.925,0.004999999999999005,1
2026-08-16 02:10:00,CSE Department,3.61,15.55,4.31,Normal,2,6,1,15.559099999999997,0.009099999999996555,4
2026-07-27 07:40:00,AIML Department,4.48,15.25,3.41,Normal,7,0,0,15.276800000000001,0.02680000000000149,1
2026-08-22 11:20:00,BT Department,1.69,6.11,3.62,Normal,11,5,1,6.1178,0.007799999999999585,2
2026-08-08 18:00:00,New Seminar Hall,4.74,44.94,9.48,Normal,18,5,1,44.9352,0.004799999999995919,10
2026-07-22 14:50:00,IT Department,3.94,26.65,6.76,Normal,14,2,0,26.6344,0.01559999999999917,8
2026-07-05 05:30:00,Physics Lab,5.22,45.05,8.63,Normal,5,6,1,45.0486,0.0013999999999967372,11
2026-07-18 10:40:00,Mechanical Lab,5.53,49.45,8.95,Normal,10,5,1,49.4935,0.04349999999999454,9
2026-07-30 23:50:00,Mechanical Lab,4.31,22.59,5.24,Normal,23,3,0,22.5844,0.00560000000000116,9
2026-07-31 08:00:00,Electronics Department,3.92,12.57,3.2,Normal,8,4,0,12.544,0.0259999999999998,6
2026-08-18 06:20:00,IT Department,2.35,13.51,5.76,Normal,6,1,0,13.536,0.0259999999999998,8
2026-08-03 18:40:00,CSE Department,10.45,275.37,26.36,Suspicious,18,0,0,275.462,0.09199999999998454,4
2026-08-23 17:50:00,AI Lab,4.01,5.23,1.31,Normal,17,6,1,5.2531,0.023099999999999454,0
2026-07-08 14:30:00,Electronics Department,11.97,226.87,18.95,Suspicious,14,2,0,226.8315,0.03849999999999909,6
2026-07-22 21:10:00,AIML Department,2.83,24.13,8.54,Normal,21,2,0,24.1682,0.03819999999999979,1
2026-07-10 22:50:00,HOD Department,2.67,15.37,5.76,Normal,22,4,0,15.379199999999999,0.009199999999999875,7
2026-07-04 05:00:00,New Seminar Hall,5.43,27.66,5.1,Normal,5,5,1,27.692999999999998,0.0329999999999977,10
2026-07-29 03:00:00,New Seminar Hall,7.25,18.1,2.5,Normal,3,2,0,18.125,0.02499999999999858,10
2026-07-19 04:20:00,Electronics Department,4.43,34.28,7.74,Normal,4,6,1,34.288199999999996,0.0081999999999951,6
2026-07-15 05:40:00,AIML Department,4.53,27.62,6.1,Normal,5,2,0,27.633,0.012999999999998124,1
2026-08-11 14:40:00,Biotech Department,13.01,326.44,25.09,Suspicious,14,1,0,326.4209,0.019099999999980355,3
2026-07-22 23:00:00,Chemistry Lab,3.89,34.02,8.75,Normal,23,2,0,34.0375,0.017499999999998295,5
2026-08-22 04:50:00,Electronics Department,3.03,21.44,7.07,Normal,4,5,1,21.4221,0.017900000000000915,6
2026-07-19 19:40:00,Mechanical Lab,6.83,65.47,9.59,Normal,19,6,1,65.4997,0.02970000000000539,9
2026-07-30 01:50:00,Physics Lab,5.0,9.64,1.93,Normal,1,3,0,9.65,0.009999999999999787,11
2026-08-15 00:40:00,Electronics Department,4.8,6.07,1.27,Normal,0,5,1,6.096,0.0259999999999998,6
2026-08-18 14:30:00,Biotech Department,5.31,47.96,9.04,Normal,14,1,0,48.002399999999994,0.042399999999993554,3
2026-07-22 03:20:00,Electronics Department,3.97,34.26,8.62,Normal,3,2,0,34.221399999999996,0.03860000000000241,6
2026-07-07 04:20:00,Mechanical Lab,6.18,22.39,3.63,Normal,4,1,0,22.4334,0.04339999999999833,9
2026-07-09 07:00:00,CSE Department,3.18,22.73,7.14,Normal,7,3,0,22.7052,0.024799999999999045,4
2026-07-14 01:20:00,AIML Department,3.23,26.43,8.18,Normal,1,1,0,26.4214,0.008600000000001273,1
2026-07-18 07:50:00,IT Department,3.67,7.67,2.09,Normal,7,5,1,7.670299999999999,0.0002999999999993008,8
2026-08-15 13:50:00,Physics Lab,4.34,38.71,8.92,Normal,13,5,1,38.7128,0.00280000000000058,11
2026-07-10 00:50:00,Chemistry Lab,4.97,25.95,5.23,Normal,0,4,0,25.993100000000002,0.04310000000000258,5
2026-08-07 19:10:00,Biotech Department,3.99,17.6,4.41,Normal,19,4,0,17.5959,0.004100000000001103,3
2026-08-01 08:00:00,Biotech Department,5.32,15.1,2.84,Normal,8,5,1,15.1088,0.008800000000000807,3
2026-08-14 08:50:00,AI Lab,4.84,15.55,3.21,Normal,8,4,0,15.536399999999999,0.013600000000002055,0
2026-08-15 10:00:00,Mechanical Lab,12.58,345.07,27.43,Suspicious,10,5,1,345.0694,0.0006000000000199179,9
2026-08-11 05:30:00,Biotech Department,6.4,26.97,4.21,Normal,5,1,0,26.944000000000003,0.02599999999999625,3
2026-08-09 17:00:00,Electronics Department,13.04,282.78,21.69,Suspicious,17,6,1,282.8376,0.05760000000003629,6
2026-07-03 23:00:00,BT Department,3.99,22.67,5.69,Normal,23,4,0,22.703100000000003,0.03310000000000102,2
2026-08-10 16:50:00,CSE Department,4.05,37.73,9.32,Normal,16,0,0,37.746,0.016000000000005343,4
2026-08-17 17:50:00,AI Lab,6.53,30.23,4.63,Normal,17,0,0,30.233900000000002,0.003900000000001569,0
2026-08-16 12:00:00,AIML Department,3.22,27.9,8.67,Normal,12,6,1,27.9174,0.01740000000000208,1
2026-07-31 03:40:00,HOD Department,3.97,39.49,9.95,Normal,3,4,0,39.5015,0.011499999999998067,7
2026-08-04 02:00:00,Biotech Department,4.79,27.42,5.73,Normal,2,1,0,27.446700000000003,0.026700000000001722,3
2026-07-13 08:30:00,HOD Department,3.0,22.69,7.56,Normal,8,0,0,22.68,0.010000000000001563,7
2026-08-01 07:50:00,BT Department,4.73,28.63,6.05,Normal,7,5,1,28.616500000000002,0.013499999999996959,2
2026-07-15 09:20:00,Electronics Department,3.44,8.43,2.45,Normal,9,2,0,8.428,0.0019999999999988916,6
2026-07-22 11:20:00,Electronics Department,5.09,27.8,5.46,Normal,11,2,0,27.7914,0.008600000000001273,6
2026-07-28 03:10:00,Chemistry Lab,6.3,18.4,2.92,Normal,3,1,0,18.396,0.003999999999997783,5
2026-08-11 22:50:00,Mechanical Lab,7.17,7.21,1.01,Normal,22,1,0,7.2417,0.03169999999999984,9
2026-07-31 16:20:00,New Seminar Hall,7.39,15.51,2.1,Normal,16,4,0,15.519,0.009000000000000341,10
2026-08-06 13:50:00,AI Lab,4.48,4.66,1.04,Normal,13,3,0,4.6592,0.0007999999999999119,0
2026-07-27 12:00:00,New Seminar Hall,6.52,51.51,7.9,Normal,12,0,0,51.507999999999996,0.0020000000000024443,10
2026-07-20 10:50:00,AI Lab,11.1,316.67,28.54,Suspicious,10,0,0,316.794,0.1239999999999668,0
2026-08-07 18:10:00,Chemistry Lab,11.61,264.01,22.73,Suspicious,18,4,0,263.8953,0.11469999999997071,5
2026-07-31 02:40:00,IT Department,10.01,220.18,22.0,Suspicious,2,4,0,220.22,0.03999999999999204,8
2026-08-14 07:40:00,Electronics Department,5.08,11.13,2.19,Normal,7,4,0,11.1252,0.004800000000001248,6
2026-07-25 07:50:00,HOD Department,3.22,23.79,7.39,Normal,7,5,1,23.7958,0.0058000000000006935,7
2026-07-11 10:20:00,IT Department,4.47,9.07,2.03,Normal,10,5,1,9.074099999999998,0.00409999999999755,8
2026-07-23 04:50:00,Biotech Department,4.19,37.66,8.98,Normal,4,3,0,37.626200000000004,0.03379999999999228,3
2026-07-24 05:40:00,Biotech Department,4.68,26.66,5.7,Normal,5,4,0,26.676,0.015999999999998238,3
2026-08-02 23:30:00,CSE Department,17.87,1020.37,57.1,Critical,23,6,1,1020.3770000000001,0.007000000000061846,4
2026-07-24 23:40:00,CSE Department,3.89,35.08,9.02,Normal,23,4,0,35.0878,0.007800000000003138,4
2026-07-09 11:50:00,Electronics Department,2.51,19.24,7.68,Normal,11,3,0,19.276799999999998,0.0367999999999995,6
2026-07-29 15:00:00,Electronics Department,4.29,11.91,2.77,Normal,15,2,0,11.8833,0.026699999999999946,6
2026-07-11 07:40:00,BT Department,2.96,18.47,6.24,Normal,7,5,1,18.4704,0.0004000000000026205,2
2026-07-16 16:20:00,CSE Department,10.46,180.92,17.29,Suspicious,16,3,0,180.8534,0.066599999999994,4
2026-07-15 04:30:00,New Seminar Hall,7.22,24.79,3.43,Normal,4,2,0,24.7646,0.025399999999997647,10
2026-07-27 22:50:00,AI Lab,2.71,12.66,4.68,Normal,22,0,0,12.682799999999999,0.022799999999998377,0
2026-08-01 08:20:00,CSE Department,8.27,188.5,22.78,Suspicious,8,5,1,188.3906,0.10939999999999372,4
2026-08-16 14:00:00,Mechanical Lab,4.59,15.76,3.43,Normal,14,6,1,15.7437,0.016299999999999315,9
2026-07-05 03:10:00,HOD Department,2.73,23.54,8.64,Normal,3,6,1,23.587200000000003,0.04720000000000368,7
2026-08-11 19:00:00,New Seminar Hall,4.26,26.63,6.24,Normal,19,1,0,26.5824,0.0475999999999992,10
2026-07-24 15:30:00,HOD Department,2.17,19.86,9.15,Normal,15,4,0,19.8555,0.0045000000000001705,7
2026-07-23 10:50:00,IT Department,4.46,9.01,2.02,Normal,10,3,0,9.0092,0.0007999999999999119,8
2026-07-12 04:10:00,IT Department,2.62,15.58,5.94,Normal,4,6,1,15.562800000000001,0.017199999999998994,8
2026-07-02 12:40:00,Mechanical Lab,4.43,17.07,3.85,Normal,12,3,0,17.0555,0.014500000000001734,9
2026-08-04 14:50:00,New Seminar Hall,6.32,36.67,5.8,Normal,14,1,0,36.656,0.014000000000002899,10
2026-07-26 10:20:00,New Seminar Hall,5.9,40.27,6.82,Normal,10,6,1,40.23800000000001,0.031999999999996476,10
2026-07-25 18:30:00,Chemistry Lab,3.76,11.09,2.95,Normal,18,5,1,11.092,0.002000000000000668,5
2026-08-05 03:10:00,Chemistry Lab,17.34,1180.89,68.11,Critical,3,2,0,1181.0274,0.1373999999998432,5
2026-07-12 09:30:00,Physics Lab,11.82,225.53,19.09,Suspicious,9,6,1,225.6438,0.11379999999999768,11
2026-08-08 02:00:00,New Seminar Hall,5.59,52.31,9.35,Normal,2,5,1,52.26649999999999,0.043500000000008754,10
2026-07-14 09:40:00,Electronics Department,5.7,35.79,6.28,Normal,9,1,0,35.796,0.006000000000000227,6
2026-08-25 19:30:00,CSE Department,3.93,36.83,9.37,Normal,19,1,0,36.8241,0.005899999999996908,4
2026-08-24 22:20:00,New Seminar Hall,8.23,24.61,2.99,Normal,22,0,0,24.607700000000005,0.0022999999999946397,10
2026-08-03 16:00:00,Physics Lab,4.65,8.39,1.8,Normal,16,0,0,8.370000000000001,0.019999999999999574,11
2026-08-16 10:10:00,HOD Department,5.44,7.37,1.35,Normal,10,6,1,7.344000000000001,0.025999999999998913,7
2026-08-07 02:20:00,Electronics Department,3.17,25.23,7.96,Normal,2,4,0,25.2332,0.0031999999999996476,6
2026-08-16 11:50:00,New Seminar Hall,4.59,41.29,8.99,Normal,11,6,1,41.2641,0.025900000000000034,10
2026-08-20 20:10:00,New Seminar Hall,2.45,13.54,5.53,Normal,20,3,0,13.548500000000002,0.008500000000003283,10
2026-07-08 13:00:00,CSE Department,4.48,12.72,2.84,Normal,13,2,0,12.7232,0.0031999999999996476,4
2026-07-03 13:50:00,Biotech Department,6.45,21.84,3.39,Normal,13,4,0,21.8655,0.025500000000000966,3
2026-07-29 16:10:00,Physics Lab,4.98,41.5,8.33,Normal,16,2,0,41.4834,0.01659999999999684,11
2026-08-04 17:10:00,AI Lab,6.35,51.72,8.14,Normal,17,1,0,51.689,0.030999999999998806,0
2026-08-03 10:30:00,Biotech Department,5.62,37.66,6.7,Normal,10,0,0,37.654,0.005999999999993122,3
2026-07-07 12:50:00,Chemistry Lab,5.21,6.15,1.18,Normal,12,1,0,6.147799999999999,0.00220000000000109,5
2026-07-17 10:10:00,CSE Department,4.54,44.12,9.73,Normal,10,4,0,44.1742,0.05420000000000158,4
2026-08-05 18:00:00,Electronics Department,8.51,244.12,28.67,Suspicious,18,2,0,243.98170000000002,0.13829999999998677,6
2026-07-03 14:00:00,IT Department,5.35,21.28,3.97,Normal,14,4,0,21.2395,0.040500000000001535,8
2026-07-09 18:30:00,BT Department,3.52,24.43,6.94,Normal,18,3,0,24.428800000000003,0.0011999999999972033,2
2026-08-20 08:50:00,BT Department,4.17,15.76,3.78,Normal,8,3,0,15.762599999999999,0.0025999999999992696,2
2026-07-29 02:10:00,BT Department,6.37,22.93,3.6,Normal,2,2,0,22.932000000000002,0.0020000000000024443,2
2026-08-01 20:30:00,Electronics Department,5.84,6.85,1.17,Normal,20,5,1,6.8328,0.017199999999999882,6
2026-08-20 21:30:00,AI Lab,4.81,5.14,1.07,Normal,21,3,0,5.1467,0.006700000000000372,0
2026-08-24 14:20:00,BT Department,5.09,49.29,9.69,Normal,14,0,0,49.3221,0.032099999999999795,2
2026-07-09 04:10:00,IT Department,14.67,1046.03,71.32,Critical,4,3,0,1046.2643999999998,0.2343999999998232,8
2026-08-06 13:20:00,Mechanical Lab,6.8,17.31,2.55,Normal,13,3,0,17.34,0.030000000000001137,9
2026-08-11 16:30:00,AI Lab,5.9,41.75,7.07,Normal,16,1,0,41.713,0.036999999999999034,0
